scenorio,truck,gross,net,fromid,toid
1,11t,0.896813419,0.725693379,80,69
1,11t,0.855080046,0.696325114,80,70
1,11t,0.908044768,0.71945426,80,48
1,11t,0.942806343,0.755015714,80,40
1,11t,1.086428196,0.862495942,80,50
1,11t,0.841693295,0.704110392,80,58
1,11t,0.722036475,0.568946312,80,78
1,11t,0.692664755,0.523456698,80,46
1,11t,0.845687875,0.669788163,80,76
1,11t,1.03724289,0.829794104,80,55
1,11t,0.882766644,0.694548322,80,61
1,11t,0.294851819,0.250417412,80,75
1,CNTR,0.665118445,0.452678109,80,85
1,CNTR,0.655812497,0.436318949,80,85
1,CNTR,0.661746714,0.475019994,80,85
1,11t,0.837893832,0.407221882,81,85
1,11t,0.995448332,0.6281015,96,85
1,11t,0.728783387,0.473990528,33,80
1,1t,3.29214692,2.139262794,33,44
1,11t,0.789942227,0.436866127,81,75
1,11t,0.638190975,0.345166466,81,69
1,11t,0.556426513,0.305250011,81,41
1,11t,0.794178689,0.443771216,81,54
1,11t,0.523040518,0.303013088,81,46
1,11t,0.719570482,0.391802224,81,49
1,11t,0.709785971,0.401974929,81,47
1,11t,0.820969653,0.469052075,81,58
1,11t,0.671527686,0.37809378,81,40
1,11t,0.816433233,0.45266655,81,44
1,11t,0.672013518,0.376800522,81,78
1,11t,0.746708862,0.437532534,81,50
1,11t,0.567813035,0.317066423,81,62
1,11t,0.737117094,0.422464018,81,61
1,11t,0.621248719,0.335205139,81,55
1,11t,0.664204651,0.379988513,81,70
1,11t,0.757929046,0.440284591,81,66
1,11t,0.603202527,0.334677434,81,60
1,11t,0.705222373,0.395865164,81,89
1,11t,0.673195635,0.380842346,81,48
1,11t,0.490707424,0.26502225,81,71
1,11t,0.577390948,0.326242041,81,76
1,11t,0.669182487,0.38158158,81,88
1,CNTR,0.677353376,0.460437552,34,85
1,CNTR,0.602509464,0.477337294,34,85
1,11t,0.125627758,0.086341253,96,81
1,11t,0.444587603,0.295528116,96,81
1,11t,0.84943696,0.430938934,81,85
1,CNTR,0.616313181,0.360345968,80,85
1,CNTR,0.625494664,0.372788434,80,85
1,11t,0.528499222,0.334392534,96,81
1,11t,0.634589036,0.402137308,96,81
1,CNTR,0.622386275,0.496946753,34,85
1,11t,0.761531198,0.475156913,33,81
1,CNTR,0.623089276,0.452315445,34,85
1,11t,0.648000109,0.457468747,92,80
1,CNTR,0.719192375,0.581889216,34,85
1,11t,1.058486558,0.855823944,80,75
1,11t,1.016352644,0.626348459,96,85
1,11t,0.720800769,0.513655337,33,80
1,11t,0.768723556,0.474811893,96,81
1,11t,0.356294825,0.282005473,96,81
1,CNTR,0.560807185,0.467739347,34,85
1,11t,0.833433544,0.534364014,92,80
1,11t,0.800650464,0.594584141,92,80
1,11t,0.759620179,0.543578253,92,80
1,11t,0.687759552,0.495616901,92,85
1,11t,0.779739595,0.369341638,81,85
1,11t,0.755613729,0.485240332,33,81
1,11t,0.834723449,0.551425396,33,85
1,CNTR,0.660140363,0.485277649,34,85
1,CNTR,0.683151554,0.380170636,34,80
1,CNTR,0.583134203,0.413704304,34,85
1,11t,0.311759006,0.253866198,80,49
1,11t,0.824109263,0.553476419,33,80
1,CNTR,0.683684998,0.543079094,34,85
1,11t,0.000576753,0.000576753,96,81
1,11t,0.256257809,0.130601673,32,72
1,5t,0.581634481,0.301632134,32,51
1,11t,0.218259366,0.109962771,32,57
1,11t,0.244257253,0.126418307,32,74
1,5t,0.598897681,0.342501023,32,73
1,5t,0.946483488,0.471308988,32,64
1,11t,0.246824321,0.129359672,32,52
1,5t,0.494785556,0.242956639,32,67
1,11t,0.317472296,0.167902852,32,43
1,11t,0.546584185,0.366485001,32,77
1,11t,0.350989969,0.182419617,32,42
1,11t,0.235990712,0.124556421,32,68
1,11t,0.258947644,0.136643821,32,59
1,11t,0.408781955,0.21844608,32,53
1,11t,0.192707338,0.100581865,32,63
1,5t,0.250450049,0.13846838,32,83
1,11t,0.221261694,0.109366866,32,86
1,11t,0.318257971,0.164723477,32,65
1,11t,0.419799967,0.258693659,96,81
1,11t,0.356818337,0.26237953,80,69
1,11t,0.446459314,0.336022198,80,70
1,11t,0.678497056,0.542338486,80,66
1,11t,0.253907732,0.185375906,80,89
1,11t,0.355123456,0.263284849,80,88
1,11t,0.579472955,0.443660603,80,58
1,11t,0.333117756,0.254471283,80,40
1,11t,0.30639021,0.231196658,80,50
1,11t,0.891244347,0.654164969,80,54
1,11t,0.391962069,0.30062124,80,48
1,11t,0.492918124,0.369957307,80,47
1,11t,0.385542484,0.306441449,80,44
1,11t,0.232585763,0.165373634,80,75
1,11t,0.474557043,0.357964337,80,78
1,11t,0.311300149,0.252763472,80,55
1,11t,0.685362377,0.492727278,80,61
1,11t,0.072560372,0.06666164,96,81
1,11t,0.810985535,0.394815872,81,32
1,CNTR,0.505825278,0.393816514,34,85
1,11t,0.828389791,0.556482637,33,81
1,11t,0.737764049,0.458078277,33,85
1,11t,0.817576139,0.476190439,81,66
1,11t,0.564340063,0.323117732,81,49
1,11t,0.783324932,0.460604313,81,47
1,11t,0.581198491,0.325716939,81,88
1,11t,0.436398818,0.25418796,81,75
1,11t,0.697263177,0.391830784,81,54
1,11t,0.590800881,0.364349333,81,40
1,11t,0.18982723,0.10272304,81,60
1,11t,0.121097061,0.064258256,81,46
1,11t,0.683202452,0.382850248,81,69
1,11t,0.47254097,0.27015615,81,44
1,11t,0.508742924,0.298996277,81,78
1,11t,0.797235416,0.501934372,81,50
1,11t,0.549928395,0.301353293,81,55
1,11t,0.525696685,0.285118528,81,70
1,11t,0.781038269,0.45530626,81,89
1,11t,0.747372059,0.430840759,81,48
1,CNTR,0.52510278,0.406452239,34,85
1,11t,0.849674737,0.63098876,92,80
1,11t,0.752973247,0.512537748,92,80
1,11t,0.636207258,0.470597921,92,85
1,CNTR,0.428824325,0.333494435,34,85
1,CNTR,0.539721949,0.419735597,34,85
1,CNTR,0.608887818,0.514870122,34,85
1,CNTR,0.578977535,0.488511128,34,85
1,CNTR,0.580222807,0.459757081,34,85
1,CNTR,0.692075154,0.388261975,34,80
1,11t,0.721149136,0.389635917,34,80
1,11t,0.419535428,0.174945044,93,80
1,11t,0.819725298,0.540645732,33,81
1,11t,0.730701038,0.469990005,33,85
1,11t,0.459804989,0.240235155,93,80
1,5t,0.682041656,0.313710246,93,85
1,5t,0.04432365,0.015808055,93,80
1,11t,0.848388849,0.436491034,81,32
1,11t,0.827992866,0.53436098,33,80
1,11t,0.840408436,0.545828761,33,80
1,11t,0.252409954,0.186769525,80,49
1,CNTR,0.484561809,0.319680862,34,85
1,11t,0.140219866,0.102470354,96,81
1,11t,0.409167741,0.292125116,96,81
1,11t,0.39386336,0.268277263,80,41
1,11t,0.366019437,0.234566362,80,71
1,11t,0.835859955,0.57733409,85,64
1,11t,0.536263108,0.373768496,80,69
1,11t,0.780519804,0.547022151,85,64
1,11t,0.223803752,0.118761689,80,69
1,11t,0.77213661,0.554044443,85,64
1,11t,0.713608776,0.471007476,85,64
1,11t,0.36743351,0.224247961,85,64
1,11t,0.849575106,0.62686459,80,75
1,11t,0.801631439,0.564236365,85,43
1,11t,0.758172558,0.522867125,85,53
1,11t,0.344170623,0.199281797,80,75
1,11t,0.787290339,0.551680794,85,77
1,11t,0.793366553,0.579637772,85,42
1,11t,0.029847075,0.017288729,80,75
1,11t,0.697830345,0.489908643,85,51
1,11t,0.802583427,0.584916842,85,73
1,11t,0.738788407,0.537128986,85,65
1,11t,0.502493294,0.350774991,80,47
1,11t,0.798724947,0.565600027,85,67
1,11t,0.833713711,0.600903811,85,72
1,11t,0.212348688,0.114784842,80,47
1,11t,0.779127999,0.53708067,85,74
1,11t,0.72714582,0.505117547,85,59
1,11t,0.019598121,0.009633514,80,47
1,11t,0.748240016,0.517103809,85,52
1,11t,0.758941545,0.529125577,85,86
1,11t,0.802880631,0.53226853,85,57
1,11t,0.213952616,0.128230792,80,61
1,11t,0.793185172,0.554857671,85,68
1,11t,0.574871005,0.389183406,85,63
1,11t,0.527014216,0.375565526,85,83
1,11t,0.571871791,0.402096474,80,58
1,11t,0.19184404,0.108782297,80,58
1,11t,0.805935656,0.570858572,85,43
1,11t,0.5470419,0.377064678,80,49
1,11t,0.835427376,0.617604409,85,53
1,11t,0.775339417,0.54972138,85,77
1,11t,0.675434034,0.417728998,96,32
1,11t,0.656579162,0.461650625,85,42
1,11t,0.339959056,0.185866155,80,49
1,11t,0.628620279,0.430536442,85,51
1,11t,0.067298412,0.034903911,80,49
1,11t,0.61565544,0.40152622,85,73
1,11t,0.452737749,0.308813998,85,65
1,11t,0.54188378,0.333416511,96,81
1,11t,0.517192111,0.321738344,80,40
1,11t,0.537296996,0.341853979,85,67
1,11t,0.570573224,0.373223692,85,72
1,11t,0.268743942,0.179454714,80,44
1,11t,0.300093882,0.19484546,85,74
1,11t,0.192827654,0.127406023,85,59
1,11t,0.198013102,0.133237087,85,52
1,11t,0.211453615,0.105712937,80,44
1,11t,0.317234023,0.207557457,85,86
1,11t,0.011126805,0.005844283,80,44
1,11t,0.180999743,0.117669255,85,57
1,5t,0.370967625,0.243215036,85,68
1,11t,0.472725569,0.317529115,80,76
1,11t,0.466907176,0.306930652,85,43
1,11t,0.612818513,0.414914041,85,53
1,11t,0.30675089,0.185261829,33,85
1,11t,0.194596346,0.104865972,80,46
1,11t,0.395701827,0.251740842,85,77
1,11t,0.3411711,0.225823442,85,42
1,11t,0.361995678,0.23603757,85,51
1,5t,0.477728813,0.310888452,85,73
1,11t,0.515196742,0.310782832,80,55
1,11t,0.288245969,0.189405936,85,65
1,11t,0.04717792,0.022505297,80,55
1,11t,0.177651889,0.116063711,85,43
1,11t,0.356535037,0.264499409,80,66
1,11t,0.407852538,0.24225836,80,66
1,11t,0.271541179,0.142774967,80,66
1,11t,0.438793055,0.295654954,80,48
1,11t,0.202184386,0.103957019,80,48
1,11t,0.490827018,0.316579079,80,62
1,11t,0.425151431,0.274265606,80,70
1,11t,0.164889103,0.083984778,80,70
1,11t,0.404255992,0.259912282,80,60
1,CNTR,0.522819494,0.37663684,34,85
1,11t,0.430595917,0.272908421,80,78
1,11t,0.081517926,0.043380823,80,78
1,11t,0.519630622,0.345045467,80,50
1,11t,0.232704809,0.138875676,80,50
1,11t,0.008531247,0.00435965,80,50
1,11t,0.462419769,0.268668526,80,54
1,CNTR,0.488413043,0.291312278,34,85
1,11t,0.482342144,0.324767599,80,88
1,11t,0.184797135,0.098596172,80,88
1,11t,0.051512556,0.025879271,80,88
1,11t,0.605319253,0.410361821,80,89
1,11t,0.214018426,0.110913071,80,89
1,CNTR,0.628244179,0.476355643,34,85
1,11t,0.343870964,0.220569421,96,81
1,11t,0.688286455,0.441595644,33,80
1,5t,1.204604657,0.799226062,33,80
1,CNTR,0.603526939,0.449071285,34,85
1,11t,0.90326074,0.519505622,81,32
1,11t,0.664276876,0.396783203,80,85
1,11t,0.731634823,0.512251666,80,85
1,11t,0.587309172,0.324053871,80,85
1,CNTR,0.443106327,0.308156484,34,85
1,11t,0.128283048,0.100157163,96,81
1,11t,0.806647,0.471519963,81,58
1,11t,0.555929089,0.313773244,81,61
1,11t,0.538955847,0.345872211,96,81
1,11t,0.364801392,0.20791664,81,62
1,11t,0.351799891,0.198955393,81,76
1,11t,0.346961773,0.200671676,81,41
1,11t,0.332644033,0.199777973,81,71
1,CNTR,0.59331177,0.460429491,34,85
1,CNTR,0.630041441,0.492808869,34,85
1,11t,0.490380128,0.346222502,80,85
1,11t,0.251522969,0.178608416,33,80
1,11t,0.578734524,0.345846725,96,32
1,11t,0.582893078,0.31377508,96,81
1,CNTR,0.464027884,0.34575509,34,85
1,11t,0.088832771,0.075410312,96,81
1,11t,0.560161312,0.357507136,96,81
1,11t,0.396592651,0.201419265,34,80
1,CNTR,0.514497864,0.423053444,34,85
1,11t,0.540789128,0.3013147,81,49
1,11t,0.351962698,0.204138338,81,66
1,11t,0.438693268,0.212730858,81,32
1,11t,0.425109869,0.207378858,81,32
1,11t,0.486661409,0.229645256,81,32
1,11t,0.200918063,0.09940312,81,32
1,CNTR,0.637751528,0.356395382,34,80
1,CNTR,0.403990111,0.292862675,34,85
1,11t,0.77551297,0.433370166,96,81
1,CNTR,0.428184047,0.350715232,34,85
1,11t,0.367565216,0.201075322,81,75
1,11t,0.30756505,0.16839043,96,32
1,CNTR,0.387264943,0.267745086,34,85
1,CNTR,0.561723568,0.409656306,34,85
1,5t,0.063737657,0.032831922,80,60
1,CNTR,0.413325391,0.272788516,34,85
1,11t,0.868140906,0.56497342,92,80
1,11t,0.793306135,0.56181795,92,85
1,11t,0.094953499,0.047587827,81,40
1,11t,0.145260162,0.081056566,81,88
1,11t,0.223224347,0.143056226,81,49
1,CNTR,0.49791786,0.25745073,34,85
1,11t,0.210738368,0.116557052,81,66
1,11t,0.099753744,0.059511474,81,55
1,11t,0.109942717,0.065264571,81,70
1,11t,0.066856499,0.037399264,81,78
1,11t,0.125894919,0.064724011,81,44
1,11t,0.092800218,0.05498945,81,48
1,11t,0.158338681,0.088468493,81,50
1,11t,0.108829967,0.059137646,81,89
1,11t,0.098442025,0.052791699,81,69
1,11t,0.109950138,0.061206591,81,75
1,CNTR,0.328899417,0.200488299,34,85
1,CNTR,0.402104463,0.227697742,34,85
1,11t,0.047167067,0.019194548,96,81
1,CNTR,0.135516135,0.095141743,34,85
1,11t,0.808844892,0.634949506,80,71
1,11t,0.89767107,0.717902578,80,41
1,11t,0.976936015,0.797718901,80,54
1,11t,0.938187608,0.768206323,80,44
1,11t,0.906180646,0.732097647,80,47
1,11t,0.879547749,0.716869509,80,88
1,11t,0.604185483,0.461443469,80,60
1,11t,1.123391997,0.901828091,80,49
1,11t,0.849081211,0.673267504,80,62
1,11t,1.193021276,0.952490628,80,66
1,11t,0.846880808,0.675235943,80,89
1,11t,0.934940708,0.748553725,80,69
1,11t,0.870658663,0.688539712,80,70
1,11t,0.830115431,0.663837611,80,48
1,11t,0.836273595,0.657043824,80,40
1,11t,1.050490696,0.825832853,80,50
1,11t,0.859969057,0.696851252,80,58
1,11t,0.967822187,0.744706075,80,78
1,11t,0.663546609,0.506787506,80,46
1,11t,0.834112886,0.640360798,80,76
1,11t,0.996704587,0.804358737,80,55
1,11t,0.819198299,0.644361825,80,61
1,11t,1.068171882,0.829124834,80,75
1,CNTR,0.679724441,0.475932167,80,85
1,CNTR,0.663287009,0.444773032,80,85
1,CNTR,0.744773832,0.510850759,80,85
1,11t,0.871617577,0.510733164,33,85
1,11t,0.776378239,0.507649243,33,81
1,11t,0.977908596,0.620129241,96,85
1,11t,0.775814317,0.375365047,81,85
1,11t,0.724413803,0.475195154,33,80
1,1t,3.202547055,2.143994142,33,44
1,11t,0.42117462,0.270189905,96,81
1,CNTR,0.670643026,0.469668344,34,85
1,CNTR,0.643922085,0.498265103,34,85
1,11t,0.870586966,0.490110412,81,69
1,11t,0.836377583,0.470824661,81,75
1,11t,0.563641636,0.319633144,81,41
1,11t,0.757614614,0.422370839,81,54
1,11t,0.595379491,0.350785567,81,46
1,11t,0.71704183,0.414255069,81,49
1,11t,0.682257118,0.404526096,81,47
1,11t,1.028876805,0.600461171,81,58
1,11t,0.683007708,0.401785726,81,40
1,11t,0.838166531,0.461390786,81,44
1,11t,0.786157601,0.440098967,81,78
1,11t,0.735202107,0.422973069,81,50
1,11t,0.506866417,0.27098427,81,62
1,11t,0.769406957,0.428649383,81,61
1,11t,0.848065189,0.474621958,81,55
1,11t,0.773352174,0.433502202,81,70
1,11t,0.764722174,0.449291628,81,66
1,11t,0.54027503,0.305664346,81,60
1,11t,0.919187209,0.522397023,81,89
1,11t,0.882747764,0.499615356,81,48
1,11t,0.519491931,0.28962167,81,71
1,11t,0.624389331,0.34795198,81,76
1,11t,0.705023085,0.396757816,81,88
1,CNTR,0.735583318,0.425943516,80,85
1,CNTR,0.60561023,0.339223007,80,85
1,11t,0.72091703,0.470822306,33,81
1,11t,0.391501033,0.256250791,96,81
1,CNTR,0.541694551,0.410171361,34,85
1,11t,0.631253202,0.391876557,96,81
1,11t,0.71225481,0.466508925,92,80
1,CNTR,0.633144552,0.485165754,34,85
1,11t,0.897144924,0.436825446,81,85
1,11t,0.994554787,0.625519484,96,85
1,CNTR,0.637083298,0.487834762,34,85
1,5t,1.395059582,0.802916205,33,80
1,11t,0.838530941,0.612059018,92,80
1,11t,0.820913015,0.622027783,92,80
1,11t,0.806087007,0.546269223,92,80
1,11t,0.904101311,0.632421333,33,81
1,11t,0.80700202,0.622275015,92,85
1,11t,0.579648309,0.358200537,96,81
1,11t,0.627931828,0.403192349,96,81
1,CNTR,0.583490244,0.456511397,34,85
1,11t,0.824313475,0.51073764,33,85
1,11t,0.893467066,0.442726141,81,85
1,CNTR,0.646893387,0.49854034,34,85
1,CNTR,0.7064915,0.382060572,34,80
1,11t,0.204445867,0.139118263,80,49
1,11t,0.39382196,0.302458554,80,44
1,CNTR,0.574759238,0.418782559,34,85
1,11t,0.632199568,0.37777459,96,81
1,11t,0.266163874,0.188922666,80,69
1,5t,1.505607655,1.093835766,33,80
1,11t,0.410332846,0.294904197,80,48
1,11t,0.364436082,0.259469751,80,47
1,11t,0.394066259,0.296020961,80,66
1,11t,0.397234354,0.301650423,80,88
1,11t,0.854263096,0.619492186,80,58
1,11t,0.452464761,0.334654018,80,89
1,11t,0.423591024,0.316367023,80,40
1,11t,0.355911697,0.268118823,80,50
1,11t,0.524307418,0.396896198,80,70
1,11t,0.867377912,0.642254534,80,54
1,11t,0.402380187,0.319751921,80,75
1,11t,0.293548539,0.223679644,80,55
1,11t,0.22839023,0.188250401,80,78
1,11t,0.670778974,0.473604053,80,61
1,CNTR,0.561736213,0.487350044,34,85
1,11t,0.351799416,0.210927177,96,81
1,11t,0.310743881,0.254551331,96,81
1,11t,0.275497513,0.142665693,32,72
1,5t,0.476103627,0.270061291,32,57
1,11t,0.266704343,0.136914075,32,74
1,11t,0.28152763,0.143287122,32,73
1,5t,1.018252673,0.535238153,32,64
1,11t,0.238754119,0.12011031,32,52
1,11t,0.305057955,0.154759098,32,67
1,11t,0.390143297,0.206788358,32,43
1,11t,0.316488636,0.169882916,32,77
1,11t,0.324077234,0.17153371,32,42
1,11t,0.215050942,0.110695026,32,68
1,11t,0.228459166,0.120879165,32,59
1,11t,0.456232852,0.275821508,32,53
1,11t,0.176358907,0.094871348,32,63
1,11t,0.14473521,0.079641139,32,83
1,11t,0.21893115,0.116167387,32,86
1,11t,0.84194662,0.413998689,81,32
1,CNTR,0.491431521,0.36392133,34,85
1,11t,0.432867667,0.23430735,81,69
1,11t,0.440512376,0.251415648,81,75
1,11t,0.784973352,0.444675314,81,54
1,11t,0.139745272,0.077220049,81,46
1,11t,0.810557068,0.461646703,81,49
1,11t,0.796271887,0.469293135,81,47
1,11t,0.393604299,0.211305315,81,44
1,11t,0.38731435,0.211208833,81,78
1,11t,0.783887008,0.45231516,81,50
1,11t,0.424898767,0.239280395,81,70
1,11t,0.695024642,0.407203138,81,66
1,11t,0.173666811,0.095599127,81,60
1,11t,0.400697824,0.231217207,81,89
1,11t,0.46872115,0.264545304,81,48
1,11t,0.530821428,0.307855881,81,88
1,11t,0.783709108,0.482220882,33,85
1,11t,0.545488027,0.31250339,81,40
1,11t,0.395245955,0.218526384,81,55
1,11t,0.219514671,0.193247324,96,81
1,11t,0.808446501,0.572106502,92,80
1,CNTR,0.537506484,0.402859792,34,85
1,CNTR,0.61265175,0.440504937,34,85
1,CNTR,0.530469461,0.387064573,34,85
1,11t,0.61225796,0.452015203,92,85
1,CNTR,0.450576123,0.355891241,34,85
1,CNTR,0.544591966,0.448224829,34,85
1,CNTR,0.67995035,0.495638435,34,85
1,11t,0.77934891,0.541227291,33,81
1,11t,0.782775662,0.529828449,33,81
1,CNTR,0.430948998,0.311799376,34,85
1,11t,0.398156151,0.170129301,93,80
1,11t,0.149251312,0.130174099,93,80
1,11t,0.430961759,0.208455806,93,85
1,11t,0.34705154,0.127933576,93,80
1,CNTR,0.718619757,0.407849346,34,80
1,11t,0.749498761,0.408889275,34,80
1,11t,0.506801346,0.318344005,96,81
1,11t,0.661686468,0.400024298,80,85
1,11t,0.609588193,0.299292158,81,32
1,CNTR,0.532834188,0.379281958,34,85
1,11t,0.642538706,0.396455829,33,85
1,11t,0.916749337,0.656219571,85,64
1,11t,0.727456401,0.489659025,85,64
1,11t,0.794590135,0.5469734,85,64
1,11t,0.630914079,0.425118933,85,64
1,11t,0.580116622,0.393538853,85,64
1,11t,0.712157929,0.478045876,85,43
1,11t,0.737959864,0.505095139,85,53
1,11t,0.854668464,0.585127167,85,77
1,11t,0.827763296,0.570077047,85,42
1,11t,0.7938626,0.540597404,85,51
1,11t,0.846460034,0.58925427,85,73
1,11t,0.758607205,0.51700157,85,65
1,11t,0.731288225,0.497795645,85,67
1,11t,0.704348865,0.48723837,85,72
1,11t,0.717296157,0.489157226,85,74
1,11t,0.720910801,0.499597607,85,59
1,11t,0.798883303,0.545957154,85,57
1,11t,0.775232703,0.528522065,85,68
1,11t,0.720573618,0.494502074,85,86
1,11t,0.65823968,0.459573369,85,52
1,11t,0.676676763,0.468149895,85,63
1,11t,0.530629823,0.347915901,85,83
1,CNTR,0.395449367,0.279640109,34,85
1,11t,0.367093571,0.225042627,96,81
1,11t,0.464781125,0.298701734,80,41
1,11t,0.384090587,0.238409905,80,71
1,11t,0.408319491,0.292097642,80,69
1,11t,0.687155017,0.431893568,80,75
1,11t,0.058943245,0.031412915,80,75
1,11t,0.394065428,0.274925225,80,47
1,11t,0.332972811,0.184416867,80,47
1,11t,0.74699846,0.518856949,85,43
1,11t,0.20935678,0.117691988,80,61
1,11t,0.423082573,0.242988877,80,58
1,11t,0.781360627,0.543850372,85,53
1,11t,0.627113978,0.433678704,85,77
1,11t,0.494858945,0.287902426,80,49
1,11t,0.687454278,0.467212963,85,42
1,11t,0.517403312,0.358589349,85,51
1,11t,0.213684831,0.110344105,80,49
1,11t,0.771016936,0.536541035,85,73
1,11t,0.695972876,0.467400858,85,65
1,11t,0.634903117,0.418895243,85,67
1,11t,0.038748573,0.020184306,80,49
1,11t,0.616482237,0.378866859,96,32
1,11t,0.607917701,0.394086844,85,72
1,11t,0.381283981,0.217368142,33,85
1,11t,0.373447252,0.22625614,80,40
1,11t,0.488146844,0.321069345,85,74
1,11t,0.645477769,0.427090674,33,80
1,11t,0.321211187,0.21681468,85,59
1,11t,0.060148301,0.033401283,80,40
1,11t,0.64077522,0.416958125,33,80
1,11t,0.292203739,0.195694832,85,52
1,11t,0.408772451,0.277862238,85,86
1,11t,0.296710755,0.195548971,85,57
1,11t,0.4696612,0.289289831,80,44
1,11t,0.195873916,0.132403785,85,68
1,11t,0.129995257,0.058004297,80,44
1,11t,0.584395541,0.380432595,85,43
1,11t,0.585501855,0.393038192,85,53
1,11t,0.566750343,0.349858617,80,48
1,11t,0.395245236,0.268459618,85,77
1,11t,0.54764124,0.375025252,80,76
1,11t,0.207238896,0.11189246,80,46
1,11t,0.448635537,0.287723786,80,55
1,11t,0.089470697,0.045601885,80,55
1,11t,0.341864465,0.262894805,80,66
1,11t,0.187060926,0.149961111,96,81
1,11t,0.64414738,0.368916192,80,66
1,11t,0.064759158,0.035040218,80,66
1,11t,0.107389703,0.054771275,80,48
1,11t,0.477409655,0.301873826,80,62
1,11t,0.407365231,0.232791113,80,70
1,11t,0.073112446,0.038957983,80,70
1,11t,0.351978218,0.20335904,80,60
1,11t,0.459914474,0.259438929,80,78
1,11t,0.621982333,0.379869224,96,81
1,11t,0.429518875,0.249553433,80,54
1,11t,0.638677829,0.417037477,80,88
1,11t,0.118716348,0.061537313,80,88
1,11t,0.487254754,0.283947615,80,89
1,11t,0.107361492,0.057212128,80,89
1,11t,0.281039517,0.180683373,85,51
